"OrderNumber","Sales Channel","OrderDate","CustomerID","Unit Price","Final Price"
"SO - 0002988","Distributor","2019-05-04","23","1782.2","1514.87"
"SO - 0002989","Online","2019-05-04","25","951.4","856.26"
"SO - 000299","In-Store","2018-06-24","38","5045.1","4036.08"
"SO - 0002990","In-Store","2019-05-04","7","5628","5205.9"
"SO - 0002991","Wholesale","2019-05-04","28","1078.7","970.83"
"SO - 0002992","In-Store","2019-05-05","11","3872.6","3485.34"
"SO - 0002993","Online","2019-05-05","27","871","696.8"
"SO - 0002994","Wholesale","2019-05-05","8","1132.3","1075.69"
"SO - 0002995","In-Store","2019-05-05","16","1936.3","1742.67"
"SO - 0002996","Distributor","2019-05-05","38","5078.6","4824.67"
"SO - 0002997","In-Store","2019-05-05","44","1956.4","1173.84"
"SO - 0002998","Distributor","2019-05-05","32","254.6","235.51"
"SO - 0002999","Online","2019-05-05","34","1333.3","1266.64"
"SO - 000300","Online","2018-06-24","38","1005","954.75"
"SO - 0003000","Online","2019-05-06","29","1259.6","1133.64"
"SO - 0003001","Wholesale","2019-05-06","46","2418.7","1934.96"
"SO - 0003002","Online","2019-05-06","8","2740.3","1918.21"
"SO - 0003003","In-Store","2019-05-06","19","2425.4","2304.13"
"SO - 0003004","Wholesale","2019-05-06","41","1742","1654.9"
"SO - 0003005","In-Store","2019-05-06","20","1125.6","1013.04"
"SO - 0003006","In-Store","2019-05-06","17","2472.3","2225.07"
"SO - 0003007","Online","2019-05-07","13","2673.3","2405.97"
"SO - 0003008","Online","2019-05-07","14","857.6","600.32"
"SO - 0003009","Online","2019-05-07","50","2485.7","2361.42"
"SO - 000301","Wholesale","2018-06-24","20","2438.8","2194.92"
"SO - 0003010","Wholesale","2019-05-07","47","2519.2","2393.24"
"SO - 0003011","In-Store","2019-05-07","24","951.4","761.12"
"SO - 0003012","Wholesale","2019-05-07","41","3463.9","3204.11"
"SO - 0003013","In-Store","2019-05-07","7","944.7","873.85"
"SO - 0003014","Online","2019-05-07","27","3289.7","3042.97"
"SO - 0003015","In-Store","2019-05-07","46","2613","2482.35"
"SO - 0003016","In-Store","2019-05-08","2","3993.2","3693.71"
"SO - 0003017","Online","2019-05-08","3","3343.3","3176.14"
"SO - 0003018","In-Store","2019-05-08","10","1025.1","948.22"
"SO - 0003019","Distributor","2019-05-08","47","254.6","235.51"
"SO - 000302","In-Store","2018-06-25","46","3336.6","2335.62"
"SO - 0003020","Wholesale","2019-05-08","9","1078.7","997.8"
"SO - 0003021","In-Store","2019-05-08","9","897.8","808.02"
"SO - 0003022","Distributor","2019-05-08","25","2680","2546"
"SO - 0003023","In-Store","2019-05-08","17","5326.5","4527.53"
"SO - 0003024","In-Store","2019-05-09","11","214.4","203.68"
"SO - 0003025","Wholesale","2019-05-09","31","1098.8","1043.86"
"SO - 0003026","Wholesale","2019-05-09","43","1949.7","1852.22"
"SO - 0003027","Online","2019-05-09","26","1085.4","868.32"
"SO - 0003028","Online","2019-05-09","13","1755.4","1492.09"
"SO - 0003029","In-Store","2019-05-09","4","1929.6","1833.12"
"SO - 000303","In-Store","2018-06-25","38","1098.8","933.98"
"SO - 0003030","Wholesale","2019-05-09","47","194.3","174.87"
"SO - 0003031","Online","2019-05-09","47","254.6","216.41"
"SO - 0003032","In-Store","2019-05-09","10","1788.9","1520.57"
"SO - 0003033","In-Store","2019-05-10","47","2499.1","2249.19"
"SO - 0003034","Online","2019-05-10","28","3195.9","3036.11"
"SO - 0003035","Wholesale","2019-05-10","42","4006.6","3706.11"
"SO - 0003036","In-Store","2019-05-10","31","194.3","165.16"
"SO - 0003037","In-Store","2019-05-10","25","1018.4","712.88"
"SO - 0003038","Online","2019-05-10","27","174.2","148.07"
"SO - 0003039","In-Store","2019-05-10","9","1125.6","1069.32"
"SO - 000304","Online","2018-06-25","5","1902.8","1760.09"
"SO - 0003040","Wholesale","2019-05-11","48","2854.2","2283.36"
"SO - 0003041","In-Store","2019-05-11","31","3383.5","3129.74"
"SO - 0003042","In-Store","2019-05-11","5","3035.1","2579.84"
"SO - 0003043","Online","2019-05-11","45","3939.6","2363.76"
"SO - 0003044","In-Store","2019-05-11","39","6023.3","3613.98"
"SO - 0003045","Online","2019-05-11","27","194.3","184.59"
"SO - 0003046","In-Store","2019-05-11","19","5540.9","5263.86"
"SO - 0003047","Distributor","2019-05-11","12","3336.6","3169.77"
"SO - 0003048","In-Store","2019-05-11","28","1775.5","1642.34"
"SO - 0003049","Online","2019-05-11","49","737","663.3"
"SO - 000305","Online","2018-06-25","32","3477.3","3216.5"
"SO - 0003050","Online","2019-05-11","3","227.8","159.46"
"SO - 0003051","In-Store","2019-05-11","30","5440.4","4896.36"
"SO - 0003052","Online","2019-05-11","25","958.1","910.2"
"SO - 0003053","In-Store","2019-05-11","18","844.2","717.57"
"SO - 0003054","Online","2019-05-12","27","2318.2","2202.29"
"SO - 0003055","Wholesale","2019-05-12","20","2499.1","2249.19"
"SO - 0003056","In-Store","2019-05-12","33","3932.9","3736.26"
"SO - 0003057","In-Store","2019-05-12","29","3510.8","2984.18"
"SO - 0003058","In-Store","2019-05-12","6","194.3","179.73"
"SO - 0003059","Distributor","2019-05-12","13","3946.3","3354.36"
"SO - 000306","Wholesale","2018-06-26","36","2599.6","2339.64"
"SO - 0003060","Wholesale","2019-05-12","19","1118.9","1062.96"
"SO - 0003061","In-Store","2019-05-12","31","1688.4","1350.72"
"SO - 0003062","Online","2019-05-12","28","2291.4","1833.12"
"SO - 0003063","In-Store","2019-05-13","28","1936.3","1839.49"
"SO - 0003064","Online","2019-05-13","47","1876","1688.4"
"SO - 0003065","In-Store","2019-05-13","39","3658.2","3383.84"
"SO - 0003066","Distributor","2019-05-13","38","180.9","108.54"
"SO - 0003067","Online","2019-05-13","3","1038.5","934.65"
"SO - 0003068","Distributor","2019-05-13","20","227.8","193.63"
"SO - 0003069","In-Store","2019-05-13","48","1252.9","1064.97"
"SO - 000307","Online","2018-06-26","1","1078.7","997.8"
"SO - 0003070","Distributor","2019-05-14","45","1246.2","1152.74"
"SO - 0003071","In-Store","2019-05-14","41","2271.3","1817.04"
"SO - 0003072","Distributor","2019-05-14","37","1721.9","1377.52"
"SO - 0003073","In-Store","2019-05-14","11","5045.1","4540.59"
"SO - 0003074","Wholesale","2019-05-14","31","3839.1","3647.15"
"SO - 0003075","Online","2019-05-14","28","1058.6","1005.67"
"SO - 0003076","In-Store","2019-05-14","14","3946.3","3551.67"
"SO - 0003077","In-Store","2019-05-14","30","824.1","762.29"
"SO - 0003078","Online","2019-05-14","26","797.3","757.44"
"SO - 0003079","In-Store","2019-05-15","45","1688.4","1519.56"
"SO - 000308","Online","2018-06-26","22","1045.2","836.16"
"SO - 0003080","In-Store","2019-05-15","19","1728.6","1642.17"
"SO - 0003081","Wholesale","2019-05-15","13","931.3","861.45"
"SO - 0003082","Distributor","2019-05-15","50","2492.4","2367.78"
"SO - 0003083","In-Store","2019-05-15","11","1862.6","1722.91"
"SO - 0003084","In-Store","2019-05-15","8","2003.3","1903.14"
"SO - 0003085","Distributor","2019-05-15","37","3852.5","3659.88"
"SO - 0003086","In-Store","2019-05-16","13","201","170.85"
"SO - 0003087","Distributor","2019-05-16","30","1695.1","1356.08"
"SO - 0003088","Online","2019-05-16","42","6445.4","5962"
"SO - 0003089","Distributor","2019-05-16","29","1085.4","1004"
"SO - 000309","Online","2018-06-26","21","1125.6","1069.32"
"SO - 0003090","In-Store","2019-05-16","25","1085.4","922.59"
"SO - 0003091","In-Store","2019-05-17","47","6083.6","5779.42"
"SO - 0003092","Wholesale","2019-05-17","48","676.7","642.87"
"SO - 0003093","In-Store","2019-05-17","6","2010","1859.25"
"SO - 0003094","Wholesale","2019-05-17","25","2586.2","2198.27"
"SO - 0003095","Online","2019-05-17","23","850.9","765.81"
"SO - 0003096","Wholesale","2019-05-17","7","1976.5","1383.55"
"SO - 0003097","Online","2019-05-17","29","1179.2","1120.24"
"SO - 0003098","Online","2019-05-17","17","207.7","166.16"
"SO - 0003099","Online","2019-05-18","22","1943","1845.85"
"SO - 000310","In-Store","2018-06-26","14","1105.5","1050.23"
"SO - 0003100","In-Store","2019-05-18","45","3886","3691.7"
"SO - 0003101","Distributor","2019-05-19","22","884.4","818.07"
"SO - 0003102","In-Store","2019-05-19","25","2599.6","2079.68"
"SO - 0003103","In-Store","2019-05-19","5","1695.1","1017.06"
"SO - 0003104","Online","2019-05-19","44","1112.2","1000.98"
"SO - 0003105","In-Store","2019-05-19","47","5038.4","4282.64"
"SO - 0003106","Online","2019-05-19","49","1943","1845.85"
"SO - 0003107","In-Store","2019-05-19","43","1688.4","1603.98"
"SO - 0003108","Online","2019-05-19","5","1125.6","956.76"
"SO - 0003109","Distributor","2019-05-19","48","1065.3","958.77"
"SO - 000311","Online","2018-06-26","50","2606.3","2345.67"
"SO - 0003110","In-Store","2019-05-20","50","964.8","916.56"
"SO - 0003111","Online","2019-05-20","38","1065.3","745.71"
"SO - 0003112","Online","2019-05-20","38","1098.8","1016.39"
"SO - 0003113","Distributor","2019-05-20","5","1802.3","1667.13"
"SO - 0003114","Distributor","2019-05-20","29","254.6","235.51"
"SO - 0003115","In-Store","2019-05-20","11","1996.6","1796.94"
"SO - 0003116","Distributor","2019-05-20","48","1058.6","952.74"
"SO - 0003117","Wholesale","2019-05-20","49","6438.7","5794.83"
"SO - 0003118","Wholesale","2019-05-20","36","3946.3","3551.67"
"SO - 0003119","Online","2019-05-20","45","1112.2","945.37"
"SO - 000312","Distributor","2018-06-26","41","227.8","210.72"
"SO - 0003120","Online","2019-05-20","1","1165.8","1107.51"
"SO - 0003121","Online","2019-05-20","40","1172.5","1055.25"
"SO - 0003122","In-Store","2019-05-21","25","1983.2","1784.88"
"SO - 0003123","In-Store","2019-05-21","48","5313.1","3187.86"
"SO - 0003124","Distributor","2019-05-21","36","3832.4","3544.97"
"SO - 0003125","Online","2019-05-21","12","2592.9","2463.26"
"SO - 0003126","Distributor","2019-05-21","39","2941.3","2353.04"
"SO - 0003127","In-Store","2019-05-21","27","4006.6","2804.62"
"SO - 0003128","Online","2019-05-21","1","991.6","917.23"
"SO - 0003129","Online","2019-05-22","25","857.6","793.28"
"SO - 000313","Distributor","2018-06-26","35","167.5","159.13"
"SO - 0003130","Online","2019-05-22","40","1835.8","1652.22"
"SO - 0003131","Online","2019-05-22","20","1916.2","1772.49"
"SO - 0003132","In-Store","2019-05-22","47","1112.2","1028.79"
"SO - 0003133","Online","2019-05-22","29","3946.3","3748.99"
"SO - 0003134","Distributor","2019-05-22","16","2311.5","1964.78"
"SO - 0003135","In-Store","2019-05-22","45","6405.2","3843.12"
"SO - 0003136","In-Store","2019-05-22","34","1876","1782.2"
"SO - 0003137","In-Store","2019-05-22","47","3993.2","3693.71"
"SO - 0003138","Distributor","2019-05-22","38","917.9","872.01"
"SO - 0003139","In-Store","2019-05-22","10","3591.2","3411.64"
"SO - 000314","In-Store","2018-06-26","21","1145.7","1031.13"
"SO - 0003140","Online","2019-05-22","1","2492.4","2243.16"
"SO - 0003141","Online","2019-05-23","14","1025.1","973.85"
"SO - 0003142","In-Store","2019-05-23","43","2271.3","2100.95"
"SO - 0003143","Online","2019-05-23","39","174.2","156.78"
"SO - 0003144","In-Store","2019-05-23","49","750.4","675.36"
"SO - 0003145","In-Store","2019-05-23","32","1889.4","1794.93"
"SO - 0003146","Online","2019-05-23","16","5983.1","5534.37"
"SO - 0003147","Wholesale","2019-05-23","50","241.2","223.11"
"SO - 0003148","In-Store","2019-05-23","34","2512.5","2386.88"
"SO - 0003149","Wholesale","2019-05-24","35","984.9","837.17"
"SO - 000315","In-Store","2018-06-26","37","2599.6","2404.63"
"SO - 0003150","In-Store","2019-05-24","46","2847.5","2705.13"
"SO - 0003151","In-Store","2019-05-24","9","1005","854.25"
"SO - 0003152","Distributor","2019-05-24","25","2338.3","2104.47"
"SO - 0003153","In-Store","2019-05-24","19","6170.7","5862.17"
"SO - 0003154","In-Store","2019-05-24","34","2465.6","2219.04"
"SO - 0003155","Distributor","2019-05-24","38","2385.2","2265.94"
"SO - 0003156","Distributor","2019-05-24","24","1045.2","992.94"
"SO - 0003157","In-Store","2019-05-24","33","2566.1","2437.8"
"SO - 0003158","In-Store","2019-05-24","23","2559.4","2303.46"
"SO - 0003159","Online","2019-05-25","36","3363.4","3195.23"
"SO - 000316","Distributor","2018-06-27","14","3939.6","3742.62"
"SO - 0003160","Online","2019-05-25","46","1078.7","1024.77"
"SO - 0003161","Online","2019-05-25","34","5929.5","5336.55"
"SO - 0003162","Online","2019-05-25","35","1909.5","1766.29"
"SO - 0003163","Online","2019-05-25","17","1098.8","769.16"
"SO - 0003164","Wholesale","2019-05-25","14","884.4","818.07"
"SO - 0003165","In-Store","2019-05-25","2","1051.9","894.12"
"SO - 0003166","In-Store","2019-05-25","20","864.3","734.66"
"SO - 0003167","Online","2019-05-25","6","2619.7","2488.72"
"SO - 0003168","In-Store","2019-05-25","21","6123.8","5205.23"
"SO - 0003169","In-Store","2019-05-26","19","247.9","235.51"
"SO - 000317","In-Store","2018-06-27","18","2881","2664.93"
"SO - 0003170","Wholesale","2019-05-26","23","1969.8","1181.88"
"SO - 0003171","In-Store","2019-05-26","1","3966.4","2776.48"
"SO - 0003172","Wholesale","2019-05-26","41","2472.3","2286.88"
"SO - 0003173","Online","2019-05-26","11","3470.6","3123.54"
"SO - 0003174","Wholesale","2019-05-26","6","6150.6","5843.07"
"SO - 0003175","In-Store","2019-05-26","41","2284.7","2170.47"
"SO - 0003176","Online","2019-05-26","17","3530.9","2824.72"
"SO - 0003177","In-Store","2019-05-27","1","194.3","179.73"
"SO - 0003178","In-Store","2019-05-27","38","737","663.3"
"SO - 0003179","In-Store","2019-05-27","48","1708.5","1580.36"
"SO - 000318","In-Store","2018-06-27","22","3852.5","3659.88"
"SO - 0003180","In-Store","2019-05-27","5","2673.3","2138.64"
"SO - 0003181","In-Store","2019-05-27","28","2251.2","2082.36"
"SO - 0003182","In-Store","2019-05-27","45","2499.1","2124.24"
"SO - 0003183","In-Store","2019-05-27","17","1011.7","961.12"
"SO - 0003184","Online","2019-05-27","29","1943","1165.8"
"SO - 0003185","In-Store","2019-05-27","23","5346.6","4277.28"
"SO - 0003186","Distributor","2019-05-27","27","1159.1","1101.15"
"SO - 0003187","Online","2019-05-27","35","1835.8","1698.12"
"SO - 0003188","Distributor","2019-05-27","50","2619.7","2488.72"
"SO - 0003189","Online","2019-05-27","1","864.3","821.09"
"SO - 000319","Wholesale","2018-06-27","48","1139","1082.05"
"SO - 0003190","Wholesale","2019-05-28","28","201","170.85"
"SO - 0003191","In-Store","2019-05-28","43","964.8","916.56"
"SO - 0003192","Wholesale","2019-05-28","3","214.4","192.96"
"SO - 0003193","Distributor","2019-05-28","15","1152.4","1037.16"
"SO - 0003194","Wholesale","2019-05-28","27","3872.6","3678.97"
"SO - 0003195","Online","2019-05-28","33","1105.5","939.68"
"SO - 0003196","In-Store","2019-05-28","36","3959.7","3761.72"
"SO - 0003197","Online","2019-05-28","24","1735.3","1561.77"
"SO - 0003198","Online","2019-05-28","40","3423.7","3252.52"
"SO - 0003199","In-Store","2019-05-28","35","3865.9","3672.61"
"SO - 000320","Distributor","2018-06-27","7","2519.2","2393.24"
"SO - 0003200","In-Store","2019-05-28","19","1058.6","899.81"
"SO - 0003201","Distributor","2019-05-28","21","2257.9","2032.11"
"SO - 0003202","Distributor","2019-05-28","31","5849.1","5264.19"
"SO - 0003203","In-Store","2019-05-29","35","2338.3","2221.39"
"SO - 0003204","In-Store","2019-05-29","14","1025.1","922.59"
"SO - 0003205","Online","2019-05-29","21","2291.4","2062.26"
"SO - 0003206","In-Store","2019-05-29","41","1058.6","952.74"
"SO - 0003207","Wholesale","2019-05-29","41","1139","911.2"
"SO - 0003208","Distributor","2019-05-29","6","1139","968.15"
"SO - 0003209","Online","2019-05-29","21","3410.3","3069.27"
"SO - 000321","In-Store","2018-06-27","33","1192.6","1013.71"
"SO - 0003210","In-Store","2019-05-29","20","1085.4","976.86"
"SO - 0003211","Distributor","2019-05-30","25","2385.2","1908.16"
"SO - 0003212","Online","2019-05-30","50","227.8","216.41"
"SO - 0003213","Distributor","2019-05-30","13","690.1","655.6"
"SO - 0003214","Online","2019-05-30","36","6271.2","5800.86"
"SO - 0003215","Online","2019-05-30","16","174.2","156.78"
"SO - 0003216","Online","2019-05-30","25","221.1","176.88"
"SO - 0003217","In-Store","2019-05-31","12","234.5","222.78"
"SO - 0003218","In-Store","2019-05-31","32","1909.5","1145.7"
"SO - 0003219","Online","2019-05-31","10","1112.2","945.37"
"SO - 000322","In-Store","2018-06-27","18","2412","2231.1"
"SO - 0003220","In-Store","2019-05-31","4","857.6","793.28"
"SO - 0003221","In-Store","2019-05-31","49","2237.8","1566.46"
"SO - 0003222","In-Store","2019-05-31","6","2345","2110.5"
"SO - 0003223","In-Store","2019-05-31","46","3202.6","2722.21"
"SO - 0003224","Wholesale","2019-05-31","39","1051.9","894.12"
"SO - 0003225","In-Store","2019-06-01","26","1031.8","619.08"
"SO - 0003226","In-Store","2019-06-01","44","3912.8","3325.88"
"SO - 0003227","Online","2019-06-01","39","1065.3","852.24"
"SO - 0003228","Distributor","2019-06-01","1","3959.7","3761.72"
"SO - 0003229","In-Store","2019-06-01","29","3973.1","2383.86"
"SO - 000323","In-Store","2018-06-27","6","2479","2355.05"
"SO - 0003230","Distributor","2019-06-01","27","1072","911.2"
"SO - 0003231","In-Store","2019-06-01","27","2800.6","2590.56"
"SO - 0003232","Distributor","2019-06-01","42","6545.9","5891.31"
"SO - 0003233","In-Store","2019-06-01","10","2365.1","2128.59"
"SO - 0003234","In-Store","2019-06-01","39","1092.1","1037.5"
"SO - 0003235","In-Store","2019-06-01","32","3403.6","3233.42"
"SO - 0003236","Online","2019-06-01","8","194.3","179.73"
"SO - 0003237","In-Store","2019-06-02","27","2646.5","2514.18"
"SO - 0003238","In-Store","2019-06-02","49","1058.6","846.88"
"SO - 0003239","Distributor","2019-06-02","34","3966.4","3768.08"
"SO - 000324","Wholesale","2018-06-27","10","1956.4","1760.76"
"SO - 0003240","In-Store","2019-06-02","29","2941.3","2794.24"
"SO - 0003241","Online","2019-06-02","49","1125.6","1013.04"
"SO - 0003242","Online","2019-06-02","40","2827.4","2403.29"
"SO - 0003243","In-Store","2019-06-02","2","1105.5","1022.59"
"SO - 0003244","Online","2019-06-02","8","4020","3819"
"SO - 0003245","Distributor","2019-06-02","20","3269.6","2942.64"
"SO - 0003246","Distributor","2019-06-02","19","5246.1","4983.8"
"SO - 0003247","Wholesale","2019-06-03","49","2405.3","2285.04"
"SO - 0003248","Online","2019-06-03","28","6137.2","5830.34"
"SO - 0003249","Online","2019-06-03","42","2365.1","2187.72"
"SO - 000325","Online","2018-06-27","4","1078.7","755.09"
"SO - 0003250","In-Store","2019-06-03","25","1159.1","1101.15"
"SO - 0003251","Wholesale","2019-06-03","34","1072","1018.4"
"SO - 0003252","In-Store","2019-06-03","24","3845.8","3461.22"
"SO - 0003253","Online","2019-06-03","10","3886","3691.7"
"SO - 0003254","In-Store","2019-06-03","7","777.2","621.76"
"SO - 0003255","Online","2019-06-03","40","911.2","820.08"
"SO - 0003256","Distributor","2019-06-03","16","3932.9","3736.26"
"SO - 0003257","Online","2019-06-03","23","2566.1","2373.64"
"SO - 0003258","In-Store","2019-06-03","11","5788.8","5354.64"
"SO - 0003259","In-Store","2019-06-03","5","6358.3","6040.39"
"SO - 000326","In-Store","2018-06-27","22","1212.7","1121.75"
"SO - 0003260","In-Store","2019-06-03","49","924.6","855.26"
"SO - 0003261","Distributor","2019-06-03","48","1031.8","825.44"
"SO - 0003262","Online","2019-06-03","31","3845.8","3268.93"
"SO - 0003263","Online","2019-06-03","26","904.5","859.28"
"SO - 0003264","Distributor","2019-06-04","3","234.5","222.78"
